GeographyKey,GeographyBusinessKey,City,State,Country,Region,Market
2411,"EU|South|Italy|Sicily|Ragusa","Ragusa","Sicily","Italy","South","EU"
2412,"EU|South|Italy|Sicily|Trapani","Trapani","Sicily","Italy","South","EU"
2413,"EU|South|Italy|Sicily|Vittoria","Vittoria","Sicily","Italy","South","EU"
2414,"EU|South|Italy|Trentino-Alto Adige|Bolzano","Bolzano","Trentino-Alto Adige","Italy","South","EU"
2415,"EU|South|Italy|Trentino-Alto Adige|Trento","Trento","Trentino-Alto Adige","Italy","South","EU"
2416,"EU|South|Italy|Tuscany|Arezzo","Arezzo","Tuscany","Italy","South","EU"
2417,"EU|South|Italy|Tuscany|Capannori","Capannori","Tuscany","Italy","South","EU"
2418,"EU|South|Italy|Tuscany|Carrara","Carrara","Tuscany","Italy","South","EU"
2419,"EU|South|Italy|Tuscany|Florence","Florence","Tuscany","Italy","South","EU"
2420,"EU|South|Italy|Tuscany|Grosseto","Grosseto","Tuscany","Italy","South","EU"
2421,"EU|South|Italy|Tuscany|Lucca","Lucca","Tuscany","Italy","South","EU"
2422,"EU|South|Italy|Tuscany|Marina di Carrara","Marina di Carrara","Tuscany","Italy","South","EU"
2423,"EU|South|Italy|Tuscany|Massa","Massa","Tuscany","Italy","South","EU"
2424,"EU|South|Italy|Tuscany|Montecatini Terme","Montecatini Terme","Tuscany","Italy","South","EU"
2425,"EU|South|Italy|Tuscany|Pisa","Pisa","Tuscany","Italy","South","EU"
2426,"EU|South|Italy|Tuscany|Pistoia","Pistoia","Tuscany","Italy","South","EU"
2427,"EU|South|Italy|Tuscany|Prato","Prato","Tuscany","Italy","South","EU"
2428,"EU|South|Italy|Tuscany|Siena","Siena","Tuscany","Italy","South","EU"
2429,"EU|South|Italy|Umbria|Foligno","Foligno","Umbria","Italy","South","EU"
2430,"EU|South|Italy|Umbria|Perugia","Perugia","Umbria","Italy","South","EU"
2431,"EU|South|Italy|Veneto|Chioggia","Chioggia","Veneto","Italy","South","EU"
2432,"EU|South|Italy|Veneto|Rovigo","Rovigo","Veneto","Italy","South","EU"
2433,"EU|South|Italy|Veneto|Treviso","Treviso","Veneto","Italy","South","EU"
2434,"EU|South|Italy|Veneto|Venice","Venice","Veneto","Italy","South","EU"
2435,"EU|South|Italy|Veneto|Verona","Verona","Veneto","Italy","South","EU"
2436,"EU|South|Italy|Veneto|Vicenza","Vicenza","Veneto","Italy","South","EU"
2448,"EU|South|Spain|Andalusía|Chiclana de la Frontera","Chiclana de la Frontera","Andalusía","Spain","South","EU"
2449,"EU|South|Spain|Andalusía|Cártama","Cártama","Andalusía","Spain","South","EU"
2450,"EU|South|Spain|Andalusía|Dos Hermanas","Dos Hermanas","Andalusía","Spain","South","EU"
2451,"EU|South|Spain|Andalusía|El Ejido","El Ejido","Andalusía","Spain","South","EU"
2452,"EU|South|Spain|Andalusía|Estepona","Estepona","Andalusía","Spain","South","EU"
2453,"EU|South|Spain|Andalusía|Fuengirola","Fuengirola","Andalusía","Spain","South","EU"
2454,"EU|South|Spain|Andalusía|Granada","Granada","Andalusía","Spain","South","EU"
2455,"EU|South|Spain|Andalusía|Huelva","Huelva","Andalusía","Spain","South","EU"
2456,"EU|South|Spain|Andalusía|Jerez de la Frontera","Jerez de la Frontera","Andalusía","Spain","South","EU"
2457,"EU|South|Spain|Andalusía|Lora del Río","Lora del Río","Andalusía","Spain","South","EU"
2458,"EU|South|Spain|Andalusía|Marbella","Marbella","Andalusía","Spain","South","EU"
2459,"EU|South|Spain|Andalusía|Mijas","Mijas","Andalusía","Spain","South","EU"
2460,"EU|South|Spain|Andalusía|San Fernando","San Fernando","Andalusía","Spain","South","EU"
2461,"EU|South|Spain|Andalusía|Seville","Seville","Andalusía","Spain","South","EU"
2462,"EU|South|Spain|Andalusía|Torremolinos","Torremolinos","Andalusía","Spain","South","EU"
2463,"EU|South|Spain|Asturias|Oviedo","Oviedo","Asturias","Spain","South","EU"
2464,"EU|South|Spain|Balearic Islands|Palma de Mallorca","Palma de Mallorca","Balearic Islands","Spain","South","EU"
2465,"EU|South|Spain|Basque Country|Barakaldo","Barakaldo","Basque Country","Spain","South","EU"
2466,"EU|South|Spain|Basque Country|Bilbao","Bilbao","Basque Country","Spain","South","EU"
2467,"EU|South|Spain|Basque Country|Getxo","Getxo","Basque Country","Spain","South","EU"
2468,"EU|South|Spain|Basque Country|Irun","Irun","Basque Country","Spain","South","EU"
2469,"EU|South|Spain|Basque Country|San Sebastian","San Sebastian","Basque Country","Spain","South","EU"
2470,"EU|South|Spain|Basque Country|Vitoria","Vitoria","Basque Country","Spain","South","EU"
2471,"EU|South|Spain|Cantabria|Santander","Santander","Cantabria","Spain","South","EU"
2472,"EU|South|Spain|Castile and León|Burgos","Burgos","Castile and León","Spain","South","EU"
2473,"EU|South|Spain|Castile and León|Palencia","Palencia","Castile and León","Spain","South","EU"
2474,"EU|South|Spain|Castile and León|Ponferrada","Ponferrada","Castile and León","Spain","South","EU"
2475,"EU|South|Spain|Castile and León|Salamanca","Salamanca","Castile and León","Spain","South","EU"
2476,"EU|South|Spain|Castile and León|Segovia","Segovia","Castile and León","Spain","South","EU"
2477,"EU|South|Spain|Castile and León|Valladolid","Valladolid","Castile and León","Spain","South","EU"
2478,"EU|South|Spain|Castile and León|Zamora","Zamora","Castile and León","Spain","South","EU"
2479,"EU|South|Spain|Castile-La Mancha|Albacete","Albacete","Castile-La Mancha","Spain","South","EU"
2480,"EU|South|Spain|Castile-La Mancha|Cuenca","Cuenca","Castile-La Mancha","Spain","South","EU"
2481,"EU|South|Spain|Castile-La Mancha|Guadalajara","Guadalajara","Castile-La Mancha","Spain","South","EU"
2482,"EU|South|Spain|Castile-La Mancha|Puertollano","Puertollano","Castile-La Mancha","Spain","South","EU"
2483,"EU|South|Spain|Castile-La Mancha|Talavera de la Reina","Talavera de la Reina","Castile-La Mancha","Spain","South","EU"
2484,"EU|South|Spain|Castile-La Mancha|Toledo","Toledo","Castile-La Mancha","Spain","South","EU"
2485,"EU|South|Spain|Catalonia|Badalona","Badalona","Catalonia","Spain","South","EU"
2486,"EU|South|Spain|Catalonia|Barcelona","Barcelona","Catalonia","Spain","South","EU"
2487,"EU|South|Spain|Catalonia|Castelldefels","Castelldefels","Catalonia","Spain","South","EU"
2488,"EU|South|Spain|Catalonia|El Prat de Llobregat","El Prat de Llobregat","Catalonia","Spain","South","EU"
2489,"EU|South|Spain|Catalonia|Girona","Girona","Catalonia","Spain","South","EU"
2490,"EU|South|Spain|Catalonia|Granollers","Granollers","Catalonia","Spain","South","EU"
2491,"EU|South|Spain|Catalonia|Manresa","Manresa","Catalonia","Spain","South","EU"
2492,"EU|South|Spain|Catalonia|Reus","Reus","Catalonia","Spain","South","EU"
2493,"EU|South|Spain|Catalonia|Rubí","Rubí","Catalonia","Spain","South","EU"
2494,"EU|South|Spain|Catalonia|Sabadell","Sabadell","Catalonia","Spain","South","EU"
2495,"EU|South|Spain|Catalonia|Sant Boi de Llobregat","Sant Boi de Llobregat","Catalonia","Spain","South","EU"
2496,"EU|South|Spain|Catalonia|Tarragona","Tarragona","Catalonia","Spain","South","EU"
2497,"EU|South|Spain|Ceuta|Ceuta","Ceuta","Ceuta","Spain","South","EU"
2498,"EU|South|Spain|Extremadura|Badajoz","Badajoz","Extremadura","Spain","South","EU"
2499,"EU|South|Spain|Galicia|Lugo","Lugo","Galicia","Spain","South","EU"
2500,"EU|South|Spain|Galicia|Ponteareas","Ponteareas","Galicia","Spain","South","EU"
2501,"EU|South|Spain|Galicia|Pontevedra","Pontevedra","Galicia","Spain","South","EU"
2502,"EU|South|Spain|Galicia|Santiago de Compostela","Santiago de Compostela","Galicia","Spain","South","EU"
2503,"EU|South|Spain|Galicia|Vigo","Vigo","Galicia","Spain","South","EU"
2504,"EU|South|Spain|Madrid|Alcobendas","Alcobendas","Madrid","Spain","South","EU"
2505,"EU|South|Spain|Madrid|Coslada","Coslada","Madrid","Spain","South","EU"
2506,"EU|South|Spain|Madrid|El Escorial","El Escorial","Madrid","Spain","South","EU"
2507,"EU|South|Spain|Madrid|Fuenlabrada","Fuenlabrada","Madrid","Spain","South","EU"
2508,"EU|South|Spain|Madrid|Getafe","Getafe","Madrid","Spain","South","EU"
2509,"EU|South|Spain|Madrid|Las Rozas de Madrid","Las Rozas de Madrid","Madrid","Spain","South","EU"
2510,"EU|South|Spain|Madrid|Madrid","Madrid","Madrid","Spain","South","EU"
2511,"EU|South|Spain|Madrid|Majadahonda","Majadahonda","Madrid","Spain","South","EU"
2512,"EU|South|Spain|Madrid|Parla","Parla","Madrid","Spain","South","EU"
2513,"EU|South|Spain|Madrid|Valdemoro","Valdemoro","Madrid","Spain","South","EU"
2514,"EU|South|Spain|Melilla|Melilla","Melilla","Melilla","Spain","South","EU"
2515,"EU|South|Spain|Murcia|Cartagena","Cartagena","Murcia","Spain","South","EU"
2516,"EU|South|Spain|Murcia|Lorca","Lorca","Murcia","Spain","South","EU"
2517,"EU|South|Spain|Murcia|Molina de Segura","Molina de Segura","Murcia","Spain","South","EU"
2518,"EU|South|Spain|Murcia|Murcia","Murcia","Murcia","Spain","South","EU"
2519,"EU|South|Spain|Navarra|Pamplona","Pamplona","Navarra","Spain","South","EU"
2520,"EU|South|Spain|Valenciana|Alicante","Alicante","Valenciana","Spain","South","EU"
2521,"EU|South|Spain|Valenciana|Benidorm","Benidorm","Valenciana","Spain","South","EU"
2522,"EU|South|Spain|Valenciana|Elda","Elda","Valenciana","Spain","South","EU"
2523,"EU|South|Spain|Valenciana|Elx","Elx","Valenciana","Spain","South","EU"
2524,"EU|South|Spain|Valenciana|Gandia","Gandia","Valenciana","Spain","South","EU"
2525,"EU|South|Spain|Valenciana|Orihuela","Orihuela","Valenciana","Spain","South","EU"
2526,"EU|South|Spain|Valenciana|Sagunto","Sagunto","Valenciana","Spain","South","EU"
2527,"EU|South|Spain|Valenciana|Torrevieja","Torrevieja","Valenciana","Spain","South","EU"
2528,"EU|South|Spain|Valenciana|Valencia","Valencia","Valenciana","Spain","South","EU"
1497,"EU|Central|Austria|Carinthia|Klagenfurt","Klagenfurt","Carinthia","Austria","Central","EU"
1498,"EU|Central|Austria|Carinthia|Villach","Villach","Carinthia","Austria","Central","EU"
1499,"EU|Central|Austria|Salzburg|Salzburg","Salzburg","Salzburg","Austria","Central","EU"
1500,"EU|Central|Austria|Styria|Graz","Graz","Styria","Austria","Central","EU"
1501,"EU|Central|Austria|Tyrol|Innsbruck","Innsbruck","Tyrol","Austria","Central","EU"
1502,"EU|Central|Austria|Upper Austria|Linz","Linz","Upper Austria","Austria","Central","EU"
1503,"EU|Central|Austria|Upper Austria|Wels","Wels","Upper Austria","Austria","Central","EU"
1504,"EU|Central|Austria|Vienna|Vienna","Vienna","Vienna","Austria","Central","EU"
1505,"EU|Central|Belgium|Antwerp|Antwerp","Antwerp","Antwerp","Belgium","Central","EU"
1506,"EU|Central|Belgium|Antwerp|Mechelen","Mechelen","Antwerp","Belgium","Central","EU"
1507,"EU|Central|Belgium|Brussels|Brussels","Brussels","Brussels","Belgium","Central","EU"
1508,"EU|Central|Belgium|East Flanders|Aalst","Aalst","East Flanders","Belgium","Central","EU"
1509,"EU|Central|Belgium|East Flanders|Ghent","Ghent","East Flanders","Belgium","Central","EU"
1510,"EU|Central|Belgium|East Flanders|Hamme","Hamme","East Flanders","Belgium","Central","EU"
1511,"EU|Central|Belgium|Flemish Brabant|Leuven","Leuven","Flemish Brabant","Belgium","Central","EU"
1512,"EU|Central|Belgium|Hainaut|Charleroi","Charleroi","Hainaut","Belgium","Central","EU"
1513,"EU|Central|Belgium|Hainaut|Mouscron","Mouscron","Hainaut","Belgium","Central","EU"
1514,"EU|Central|Belgium|Hainaut|Tournai","Tournai","Hainaut","Belgium","Central","EU"
1515,"EU|Central|Belgium|Limburg|Genk","Genk","Limburg","Belgium","Central","EU"
1516,"EU|Central|Belgium|Limburg|Hasselt","Hasselt","Limburg","Belgium","Central","EU"
1517,"EU|Central|Belgium|Limburg|Peer","Peer","Limburg","Belgium","Central","EU"
1518,"EU|Central|Belgium|Liège|Seraing","Seraing","Liège","Belgium","Central","EU"
1519,"EU|Central|Belgium|Liège|Verviers","Verviers","Liège","Belgium","Central","EU"
1520,"EU|Central|Belgium|Namur|Namur","Namur","Namur","Belgium","Central","EU"
1521,"EU|Central|Belgium|West Flanders|Bruges","Bruges","West Flanders","Belgium","Central","EU"
1522,"EU|Central|Belgium|West Flanders|Kortrijk","Kortrijk","West Flanders","Belgium","Central","EU"
1523,"EU|Central|Belgium|West Flanders|Roeselare","Roeselare","West Flanders","Belgium","Central","EU"
2054,"EU|Central|Netherlands|Drenthe|Assen","Assen","Drenthe","Netherlands","Central","EU"
2055,"EU|Central|Netherlands|Drenthe|Emmen","Emmen","Drenthe","Netherlands","Central","EU"
2056,"EU|Central|Netherlands|Friesland|Leeuwarden","Leeuwarden","Friesland","Netherlands","Central","EU"
2057,"EU|Central|Netherlands|Gelderland|Apeldoorn","Apeldoorn","Gelderland","Netherlands","Central","EU"
2058,"EU|Central|Netherlands|Gelderland|Arnhem","Arnhem","Gelderland","Netherlands","Central","EU"
2059,"EU|Central|Netherlands|Gelderland|Barneveld","Barneveld","Gelderland","Netherlands","Central","EU"
2060,"EU|Central|Netherlands|Gelderland|Doetinchem","Doetinchem","Gelderland","Netherlands","Central","EU"
2061,"EU|Central|Netherlands|Gelderland|Nijmegen","Nijmegen","Gelderland","Netherlands","Central","EU"
2062,"EU|Central|Netherlands|Groningen|Groningen","Groningen","Groningen","Netherlands","Central","EU"
2063,"EU|Central|Netherlands|Limburg|Heerlen","Heerlen","Limburg","Netherlands","Central","EU"
2064,"EU|Central|Netherlands|Limburg|Maastricht","Maastricht","Limburg","Netherlands","Central","EU"
2065,"EU|Central|Netherlands|Limburg|Roermond","Roermond","Limburg","Netherlands","Central","EU"
2066,"EU|Central|Netherlands|Limburg|Sittard","Sittard","Limburg","Netherlands","Central","EU"
2067,"EU|Central|Netherlands|Limburg|Venlo","Venlo","Limburg","Netherlands","Central","EU"
2068,"EU|Central|Netherlands|North Brabant|Bergen op Zoom","Bergen op Zoom","North Brabant","Netherlands","Central","EU"
2069,"EU|Central|Netherlands|North Brabant|Breda","Breda","North Brabant","Netherlands","Central","EU"
2070,"EU|Central|Netherlands|North Brabant|Eindhoven","Eindhoven","North Brabant","Netherlands","Central","EU"
2071,"EU|Central|Netherlands|North Brabant|Helmond","Helmond","North Brabant","Netherlands","Central","EU"
2072,"EU|Central|Netherlands|North Brabant|Oosterhout","Oosterhout","North Brabant","Netherlands","Central","EU"
2073,"EU|Central|Netherlands|North Brabant|Oss","Oss","North Brabant","Netherlands","Central","EU"
2074,"EU|Central|Netherlands|North Brabant|Roosendaal","Roosendaal","North Brabant","Netherlands","Central","EU"
2075,"EU|Central|Netherlands|North Brabant|Tilburg","Tilburg","North Brabant","Netherlands","Central","EU"
2076,"EU|Central|Netherlands|North Holland|Alkmaar","Alkmaar","North Holland","Netherlands","Central","EU"
2077,"EU|Central|Netherlands|North Holland|Amsterdam","Amsterdam","North Holland","Netherlands","Central","EU"
2078,"EU|Central|Netherlands|North Holland|Den Helder","Den Helder","North Holland","Netherlands","Central","EU"
2079,"EU|Central|Netherlands|North Holland|Haarlem","Haarlem","North Holland","Netherlands","Central","EU"
2080,"EU|Central|Netherlands|North Holland|Hilversum","Hilversum","North Holland","Netherlands","Central","EU"
2081,"EU|Central|Netherlands|North Holland|Purmerend","Purmerend","North Holland","Netherlands","Central","EU"
2082,"EU|Central|Netherlands|North Holland|Uithoorn","Uithoorn","North Holland","Netherlands","Central","EU"
2083,"EU|Central|Netherlands|North Holland|Velsen","Velsen","North Holland","Netherlands","Central","EU"
2084,"EU|Central|Netherlands|North Holland|Zaanstad","Zaanstad","North Holland","Netherlands","Central","EU"
2085,"EU|Central|Netherlands|Overijssel|Almelo","Almelo","Overijssel","Netherlands","Central","EU"
2086,"EU|Central|Netherlands|Overijssel|Deventer","Deventer","Overijssel","Netherlands","Central","EU"
2087,"EU|Central|Netherlands|Overijssel|Enschede","Enschede","Overijssel","Netherlands","Central","EU"
2088,"EU|Central|Netherlands|Overijssel|Hardenberg","Hardenberg","Overijssel","Netherlands","Central","EU"
2089,"EU|Central|Netherlands|Overijssel|Hengelo","Hengelo","Overijssel","Netherlands","Central","EU"
2090,"EU|Central|Netherlands|Overijssel|Zwolle","Zwolle","Overijssel","Netherlands","Central","EU"
2091,"EU|Central|Netherlands|South Holland|Alphen aan den Rijn","Alphen aan den Rijn","South Holland","Netherlands","Central","EU"
2092,"EU|Central|Netherlands|South Holland|Capelle aan den IJssel","Capelle aan den IJssel","South Holland","Netherlands","Central","EU"
2093,"EU|Central|Netherlands|South Holland|Delft","Delft","South Holland","Netherlands","Central","EU"
2094,"EU|Central|Netherlands|South Holland|Dordrecht","Dordrecht","South Holland","Netherlands","Central","EU"
2095,"EU|Central|Netherlands|South Holland|Leiden","Leiden","South Holland","Netherlands","Central","EU"
2096,"EU|Central|Netherlands|South Holland|Rotterdam","Rotterdam","South Holland","Netherlands","Central","EU"
2097,"EU|Central|Netherlands|South Holland|Schiedam","Schiedam","South Holland","Netherlands","Central","EU"
2098,"EU|Central|Netherlands|South Holland|Spijkenisse","Spijkenisse","South Holland","Netherlands","Central","EU"
2099,"EU|Central|Netherlands|South Holland|The Hague","The Hague","South Holland","Netherlands","Central","EU"
2100,"EU|Central|Netherlands|South Holland|Vlaardingen","Vlaardingen","South Holland","Netherlands","Central","EU"
2101,"EU|Central|Netherlands|Utrecht|Amersfoort","Amersfoort","Utrecht","Netherlands","Central","EU"
2102,"EU|Central|Netherlands|Utrecht|Nieuwegein","Nieuwegein","Utrecht","Netherlands","Central","EU"
2103,"EU|Central|Netherlands|Utrecht|Utrecht","Utrecht","Utrecht","Netherlands","Central","EU"
2104,"EU|Central|Netherlands|Utrecht|Veenendaal","Veenendaal","Utrecht","Netherlands","Central","EU"
2105,"EU|Central|Netherlands|Utrecht|Zeist","Zeist","Utrecht","Netherlands","Central","EU"
2106,"EU|Central|Netherlands|Zeeland|Terneuzen","Terneuzen","Zeeland","Netherlands","Central","EU"
2107,"EU|Central|Switzerland|Basel-Stadt|Basel","Basel","Basel-Stadt","Switzerland","Central","EU"
2108,"EU|Central|Switzerland|Bern|Berne","Berne","Bern","Switzerland","Central","EU"
2109,"EU|Central|Switzerland|Geneva|Geneva","Geneva","Geneva","Switzerland","Central","EU"
2110,"EU|Central|Switzerland|Lucerne|Lucerne","Lucerne","Lucerne","Switzerland","Central","EU"
2111,"EU|Central|Switzerland|St. Gallen|St. Gallen","St. Gallen","St. Gallen","Switzerland","Central","EU"
2112,"EU|Central|Switzerland|Vaud|Lausanne","Lausanne","Vaud","Switzerland","Central","EU"
2113,"EU|Central|Switzerland|Zürich|Winterthur","Winterthur","Zürich","Switzerland","Central","EU"
2114,"EU|Central|Switzerland|Zürich|Zurich","Zurich","Zürich","Switzerland","Central","EU"
2115,"EU|North|Denmark|Central Jutland|Randers","Randers","Central Jutland","Denmark","North","EU"
2116,"EU|North|Denmark|Hovedstaden|Copenhagen","Copenhagen","Hovedstaden","Denmark","North","EU"
2117,"EU|North|Denmark|Hovedstaden|Frederiksberg","Frederiksberg","Hovedstaden","Denmark","North","EU"
2118,"EU|North|Denmark|South Denmark|Esbjerg","Esbjerg","South Denmark","Denmark","North","EU"
2119,"EU|North|Denmark|South Denmark|Odense","Odense","South Denmark","Denmark","North","EU"
2120,"EU|North|Denmark|South Denmark|Sonderborg","Sonderborg","South Denmark","Denmark","North","EU"
2121,"EU|North|Denmark|Zealand|Kalundborg","Kalundborg","Zealand","Denmark","North","EU"
2122,"EU|North|Finland|Finland Proper|Turku","Turku","Finland Proper","Finland","North","EU"
2123,"EU|North|Finland|Kymenlaakso|Kotka","Kotka","Kymenlaakso","Finland","North","EU"
2124,"EU|North|Finland|Uusimaa|Espoo","Espoo","Uusimaa","Finland","North","EU"
2125,"EU|North|Finland|Uusimaa|Helsinki","Helsinki","Uusimaa","Finland","North","EU"
2126,"EU|North|Finland|Uusimaa|Vantaa","Vantaa","Uusimaa","Finland","North","EU"
2127,"EU|North|Ireland|Cork|Cork","Cork","Cork","Ireland","North","EU"
2128,"EU|North|Ireland|Dublin|Dublin","Dublin","Dublin","Ireland","North","EU"
2129,"EU|North|Ireland|Galway|Galway","Galway","Galway","Ireland","North","EU"
2130,"EU|North|Ireland|South Dublin|Tallaght","Tallaght","South Dublin","Ireland","North","EU"
2131,"EU|North|Norway|Buskerud|Drammen","Drammen","Buskerud","Norway","North","EU"
2132,"EU|North|Norway|Hedmark|Hamar","Hamar","Hedmark","Norway","North","EU"
2133,"EU|North|Norway|Hordaland|Bergen","Bergen","Hordaland","Norway","North","EU"
2134,"EU|North|Norway|Oslo|Oslo","Oslo","Oslo","Norway","North","EU"
2135,"EU|North|Norway|Rogaland|Sandnes","Sandnes","Rogaland","Norway","North","EU"
2136,"EU|North|Norway|Rogaland|Stavanger","Stavanger","Rogaland","Norway","North","EU"
2137,"EU|North|Norway|Vest-Agder|Kristiansand","Kristiansand","Vest-Agder","Norway","North","EU"
2138,"EU|North|Sweden|Halland|Halmstad","Halmstad","Halland","Sweden","North","EU"
2139,"EU|North|Sweden|Skåne|Helsingborg","Helsingborg","Skåne","Sweden","North","EU"
2140,"EU|North|Sweden|Skåne|Landskrona","Landskrona","Skåne","Sweden","North","EU"
2141,"EU|North|Sweden|Skåne|Lund","Lund","Skåne","Sweden","North","EU"
2142,"EU|North|Sweden|Stockholm|Haninge","Haninge","Stockholm","Sweden","North","EU"
2143,"EU|North|Sweden|Stockholm|Huddinge","Huddinge","Stockholm","Sweden","North","EU"
2144,"EU|North|Sweden|Stockholm|Nacka","Nacka","Stockholm","Sweden","North","EU"
2145,"EU|North|Sweden|Stockholm|Solna","Solna","Stockholm","Sweden","North","EU"
2146,"EU|North|Sweden|Stockholm|Stockholm","Stockholm","Stockholm","Sweden","North","EU"
2147,"EU|North|Sweden|Stockholm|Upplands Väsby","Upplands Väsby","Stockholm","Sweden","North","EU"
2148,"EU|North|Sweden|Södermanland|Eskilstuna","Eskilstuna","Södermanland","Sweden","North","EU"
2149,"EU|North|Sweden|Uppsala|Uppsala","Uppsala","Uppsala","Sweden","North","EU"
2150,"EU|North|Sweden|Värmland|Karlstad","Karlstad","Värmland","Sweden","North","EU"
2151,"EU|North|Sweden|Västra Götaland|Gothenburg","Gothenburg","Västra Götaland","Sweden","North","EU"
2296,"EU|North|United Kingdom|Scotland|Aberdeen","Aberdeen","Scotland","United Kingdom","North","EU"
2297,"EU|North|United Kingdom|Scotland|Cumbernauld","Cumbernauld","Scotland","United Kingdom","North","EU"
2298,"EU|North|United Kingdom|Scotland|Dundee","Dundee","Scotland","United Kingdom","North","EU"
2299,"EU|North|United Kingdom|Scotland|East Kilbride","East Kilbride","Scotland","United Kingdom","North","EU"
2300,"EU|North|United Kingdom|Scotland|Edinburgh","Edinburgh","Scotland","United Kingdom","North","EU"
2301,"EU|North|United Kingdom|Scotland|Glasgow","Glasgow","Scotland","United Kingdom","North","EU"
2302,"EU|North|United Kingdom|Scotland|Kilwinning","Kilwinning","Scotland","United Kingdom","North","EU"
2303,"EU|North|United Kingdom|Scotland|Livingston","Livingston","Scotland","United Kingdom","North","EU"
2304,"EU|North|United Kingdom|Scotland|Paisley","Paisley","Scotland","United Kingdom","North","EU"
2305,"EU|North|United Kingdom|Wales|Barry","Barry","Wales","United Kingdom","North","EU"
2306,"EU|North|United Kingdom|Wales|Briton Ferry","Briton Ferry","Wales","United Kingdom","North","EU"
2307,"EU|North|United Kingdom|Wales|Cardiff","Cardiff","Wales","United Kingdom","North","EU"
2308,"EU|North|United Kingdom|Wales|Clydach","Clydach","Wales","United Kingdom","North","EU"
2309,"EU|North|United Kingdom|Wales|Rhondda","Rhondda","Wales","United Kingdom","North","EU"
2310,"EU|North|United Kingdom|Wales|Swansea","Swansea","Wales","United Kingdom","North","EU"
2437,"EU|South|Portugal|Aveiro|Feira","Feira","Aveiro","Portugal","South","EU"
2438,"EU|South|Portugal|Braga|Braga","Braga","Braga","Portugal","South","EU"
2439,"EU|South|Portugal|Braga|Guimarães","Guimarães","Braga","Portugal","South","EU"
2440,"EU|South|Portugal|Coimbra|Coimbra","Coimbra","Coimbra","Portugal","South","EU"
2441,"EU|South|Portugal|Lisboa|Amadora","Amadora","Lisboa","Portugal","South","EU"
2442,"EU|South|Portugal|Lisboa|Lisbon","Lisbon","Lisboa","Portugal","South","EU"
2443,"EU|South|Portugal|Lisboa|Loures","Loures","Lisboa","Portugal","South","EU"
2444,"EU|South|Portugal|Lisboa|Odivelas","Odivelas","Lisboa","Portugal","South","EU"
2445,"EU|South|Portugal|Porto|Porto","Porto","Porto","Portugal","South","EU"
2446,"EU|South|Portugal|Porto|Vila Nova de Gaia","Vila Nova de Gaia","Porto","Portugal","South","EU"
2447,"EU|South|Portugal|Setúbal|Arrentela","Arrentela","Setúbal","Portugal","South","EU"
2152,"EU|North|United Kingdom|England|Ashford","Ashford","England","United Kingdom","North","EU"
2153,"EU|North|United Kingdom|England|Aylesbury","Aylesbury","England","United Kingdom","North","EU"
2154,"EU|North|United Kingdom|England|Barnsley","Barnsley","England","United Kingdom","North","EU"
2155,"EU|North|United Kingdom|England|Basildon","Basildon","England","United Kingdom","North","EU"
2156,"EU|North|United Kingdom|England|Basingstoke","Basingstoke","England","United Kingdom","North","EU"
2157,"EU|North|United Kingdom|England|Bath","Bath","England","United Kingdom","North","EU"
2158,"EU|North|United Kingdom|England|Bedford","Bedford","England","United Kingdom","North","EU"
2159,"EU|North|United Kingdom|England|Bideford","Bideford","England","United Kingdom","North","EU"
2160,"EU|North|United Kingdom|England|Birkenhead","Birkenhead","England","United Kingdom","North","EU"
2161,"EU|North|United Kingdom|England|Birmingham","Birmingham","England","United Kingdom","North","EU"
2162,"EU|North|United Kingdom|England|Blackburn","Blackburn","England","United Kingdom","North","EU"
2163,"EU|North|United Kingdom|England|Blackpool","Blackpool","England","United Kingdom","North","EU"
2164,"EU|North|United Kingdom|England|Bognor Regis","Bognor Regis","England","United Kingdom","North","EU"
2165,"EU|North|United Kingdom|England|Bolton","Bolton","England","United Kingdom","North","EU"
2166,"EU|North|United Kingdom|England|Bournemouth","Bournemouth","England","United Kingdom","North","EU"
2167,"EU|North|United Kingdom|England|Bracknell","Bracknell","England","United Kingdom","North","EU"
2168,"EU|North|United Kingdom|England|Bradford","Bradford","England","United Kingdom","North","EU"
2169,"EU|North|United Kingdom|England|Brighton","Brighton","England","United Kingdom","North","EU"
2170,"EU|North|United Kingdom|England|Bristol","Bristol","England","United Kingdom","North","EU"
2171,"EU|North|United Kingdom|England|Burnley","Burnley","England","United Kingdom","North","EU"
2172,"EU|North|United Kingdom|England|Bury","Bury","England","United Kingdom","North","EU"
2173,"EU|North|United Kingdom|England|Cambridge","Cambridge","England","United Kingdom","North","EU"
2174,"EU|North|United Kingdom|England|Carlisle","Carlisle","England","United Kingdom","North","EU"
2175,"EU|North|United Kingdom|England|Chapel Allerton","Chapel Allerton","England","United Kingdom","North","EU"
2176,"EU|North|United Kingdom|England|Chatham","Chatham","England","United Kingdom","North","EU"
2177,"EU|North|United Kingdom|England|Chelmsford","Chelmsford","England","United Kingdom","North","EU"
2178,"EU|North|United Kingdom|England|Cheltenham","Cheltenham","England","United Kingdom","North","EU"
2179,"EU|North|United Kingdom|England|Cheshunt","Cheshunt","England","United Kingdom","North","EU"
2180,"EU|North|United Kingdom|England|Chester","Chester","England","United Kingdom","North","EU"
2181,"EU|North|United Kingdom|England|Chesterfield","Chesterfield","England","United Kingdom","North","EU"
